ID,Tweet,True Label,BERT,BERT 22,BERT 9,,,Model,T test
3968,bhai apni toh lag gai march closing or india ka match,2,0,1,0,,,,
6819,Waise yaar woh toh courseg mein hoga maa,0,0,0,0,,,,
5041,sugam bhaiiii   ye harampana kitni baar kiya hai koi ginti hi nai .  .  :p,2,2,1,1,,,,
12301,Salman meri family boht sharif he hm apni bf k sath ayashi waste apne maa baap ki izet khak me nai mila sekte,0,2,2,2,,,,
2176,shemelessly corrupt media rallying behind corrupt parties for showing their campaign to fool the people of delhi forgetting their principles of journalisam   these paid media with corrupt nexeus working hard to fool people of delhi .  so far these very corrupt and paid media did not given any space for people's movement through janasbha   but keen in showing money power of corrupt parties,2,2,2,2,,,,
2041,???,2,0,0,0,,,,
4230, Laufed ' k bad padne ka mann hi ni kiya ..  p . Ye to kuch zaada hi bakwas wali angrezi ho gyi  D,2,2,0,2,,,,
3227,hahaha .  .  .  solid hai re baba,1,0,2,1,,,,
9069,mjhe bol,0,0,0,0,,,,
54,supw ki aisi ki taisi :-d kavi marks add toh hue nahi,2,2,2,2,,,,
6120,acta gets the ax .  wrote about him and other managers on the hot seat on tuesday http/URL,2,0,0,0,,,,
3703,Are rat hori t ..,0,0,0,0,,,,
8862,my #railbudget2015 10 points if i would have been rail minister @sureshpprabhu http://t.co/3pmoyiyahx,0,0,0,0,,,,
4369,Ya number de,0,0,0,0,,,,
11240,@someUSER 1st game in brooklyn and i want to see brook lopez,0,0,0,0,,,,
12434,langur s have my anguurs,2,1,1,1,,,,
776,Salman bhai abhi tak wait kar rha hu apka,1,0,0,0,,,,
5434,es apps ko downlod kro sare,0,2,2,2,,,,
6955,Ap se Sirf ek swal krunga bhi jaan,0,0,0,0,,,,
3091,Biryan acchi milti yha in bhopl,1,1,0,1,,,,
8276,really miss u mahi sir .  ab match dekhne ka maja nhi aayega .  2014 me sab senior player chale gaye .  so sad,2,1,1,1,,,,
9335,@someUSER revision book right ?  i've already gave it to niesa .  she'll give it to you on tomorrow :) hopefully you'll get a+ in eng !  amin !,1,1,1,1,,,,
7622,Hii chacha,0,0,0,0,,,,
1802,Bhai k sath baat karne ko taras raha hu yaar,0,0,0,0,,,,
10740,aam aadmi party congress ki b team hay isliye to kejriwal ne delhi may support liya tha .,0,2,2,2,,,,
76,i should've been guarding parker on that last play .  he may have scored but i bet i would've been on the right side of the court .,0,2,0,0,,,,
12345,guddu ka dhyaan bhatak gya h,2,0,1,0,,,,
5076,manka biswas kam jor hona...,2,0,1,1,,,,
10754,yaar tum log kahan gayab ho gaye ho .  kitne kam updates maarte ho .  i believe something big is on .,0,2,2,2,,,,
2623,@someUSER if he's in the house   does pmsh usually answer elizabeth may if she gets a q ?,0,0,0,0,,,,
1440,kabhi suna hai...cows ka population kam hua hai? :/ #beefban,0,0,0,2,,,,
9508,. . .  Kash vaise hota,1,0,0,0,,,,
6616,Na mat kar phone,2,0,2,2,,,,
870,kahin mae to nahin hahhaha ! never dude ..... vse peechle confsn pr bna padhe comment kiya tab bhi 150 replies croSs hgaye  p lolzz+en_suffix u never know how many chukkers are all arround  p,0,0,2,1,,,,
55,dont be so sure  .  for all you know    his webcam may be on and you may be famous on youtube already  !,1,0,0,0,,,,
6094,"[info] taetiseo will perform on  "" love in asia ""  tomorrow (11/02) at 02:30pm (kst)   kbs will broadcast the concert on 13 november at 07:30pm",0,0,0,0,,,,
2178,bas,0,0,0,0,,,,
5411,only one reason contender is modi  . he also dedicated to country,1,0,1,0,,,,
4247,no mauka mauka    humne pakistan ho ya africa sab ko thoka thoka \m/,1,2,1,2,,,,
1669,han yaar @byomkesbakshi  bichara @imro45 aaj 50 bhi nahi mar sakta........ #indvsuae,2,2,2,2,,,,
9219,main aapki bahu bahut bahut bahut bahut badi fan hu,1,1,1,1,,,,
581,Aaj ek se bdkr ek ghatnayen huyi hain pta nhhh kya huwa h...,0,2,2,2,,,,
110,super useful productive work .  diwali ki lights humse banwa ke ghar le jate the .,0,1,1,1,,,,
7634,Dekhe kise reply karta hai Mr dabang,0,0,0,0,,,,
2975,GREAT SALMAN BAI,1,1,1,1,,,,
11644,#bjpcongresssaaf #ak49plus #now5saalkejriwal #delhidecides #aapsweptdelhi http://t.co/lqp7nvxf01 @arnabgoswami_tn sir look at this lolzzzz,1,0,0,0,,,,
3439,Wohi ke kya karna bai,0,0,0,0,,,,
3336,Mil gya,0,0,0,0,,,,
5725,Heheh Jb milna ho to bta diyo H naa Bahutosh k ghr hota hua mil lunga,1,2,2,2,,,,
4482,tu gaana gaa .... humko aajkal h intezaar koi aaye leke pyar ..... n ye soch pagle jab tere dost ko pta chlega ki tune uske liye kya sacrifice kiya h tab u ll more imp for him den dat gal ...,1,1,1,1,,,,
3312,amit g is to confident  .  . lagta hai sab aata hai .  .,1,1,1,1,,,,
11563,guddu se bhi jyada dussht hai ye teacher .  .  .  . raman sir ko chhodna mat guddu .  .  .,2,2,2,2,,,,
4321,brace urself. bijlee pani and wifi gng to be cheap/free at the cost of subsidy going to be paid by your tax money. #aapsweep #delhidecides,1,0,0,1,,,,
5446,anonymous asked: would we have a chance at seeing you for topless tuesday ?  http/URL,0,0,0,0,,,,
339,lala ki jald se jald le leni chahiye *wicket #indvspak,0,2,2,0,,,,
5252,sala entry to hui thi .... itne crowd me dhakke kha k nd paseena baha ke wapas aa gaye bs ... Ghanta for NSUI _|_  P,2,2,2,2,,,,
11832,yo i'm excited for royal rumble might book that monday off work so i can watch it,1,1,1,1,,,,
7277,india teem me kya ho raha hai,0,0,1,1,,,,
461,Alisha sallu hat ni aane vala the sapne dekhna band karo,0,2,2,2,,,,
10252,india itna bada target kaise chase karegi. :o #indvsuae,0,0,2,2,,,,
9057,jeet to pakki hai ab #indvspak,1,0,0,0,,,,
5889,@someUSER the sun: paolo di canio says beating aston villa tonight would be like having sex with madonna .  #legend,2,0,0,0,,,,
10417,mje bi eng mam he bulaya tha chok lane k liye,0,0,0,0,,,,
8817,note::jisse yakin na ho wo pehle try kare .  .  !  !,1,0,0,0,,,,
389,@msgthefilm #blockbustermsg.superstar papa di rehmt naal msg 500 crore to jyada kamao..sare record msg de naam honge..sade papa hi superstar,1,1,1,1,,,,
2286,Bhai hum aap par poora trust karte hai aur humme pta hai kabhi galat nahi karoge,1,2,2,2,,,,
12066,#superbudget #unionbudget2015 i have no issue with service tax increase but why do you put medical insurance under service tax ambit?,0,2,2,2,,,,
7855,@anu_dubai @srbachchan @1mgupta we wid u all in spirits. . {{{{{}}}}} #shamitabh #shamitabh #shamitabh. ..#shamitabh yahooo,1,1,1,1,,,,
6482,jo bhi log kr rhe h unke sir kalam krdo or in sb ka jad se khatma kr de,2,2,2,2,,,,
11587,Okay sir,0,0,2,0,,,,
1450,Bharat desh ke liye avatar hai pm modi ji,1,1,1,1,,,,
6491,4 indian standard timing means 4:15 ? Pranam bhai ? ..,0,0,0,0,,,,
6765,yahi hoga delhi me 10 lakh ke shoot ki hawa nikelegi feku ki,2,2,2,1,,,,
745,##$$## black friday deals nikon d3200 24 . 2 megapixels digital slr camera with 18-55mm nikkor vr lens   black &amp; nikon  .  .  .  http/URL,0,0,0,0,,,,
8690,dilli yeh #aap ne kya kiya? #delhidecides #delhielections,0,0,0,0,,,,
12919,4:04 over,0,0,0,0,,,,
12021,Eid Mubarak bhai jaan I miss u i miss u,1,1,1,1,,,,
9940,its me sorry to say but i m not allowed in any match or around tv room when india plays,1,2,2,2,,,,
4914,Chahe mess ka ho ya bahar ka,0,0,0,1,,,,
11077,Sir Abhi desh ke sabhi state ka tour laga ne to nikle. Jaise 2014 ke election me aap nikle the. Aab dekhye kitna parivartan/ change hua hai ke nahi.,2,2,2,2,,,,
5211,PRANAMJAI HO,0,1,1,1,,,,
5359,kj ne khola srab ka fektari aaj bombay police ne khulasa kiya,2,2,2,2,,,,
4888,Dil pe mat le yr ...... b'day means lyf ka ak saal kam ho gya ... usko b kya celebrate krna  / #zindgi ka hr din aise jiyo  jaise ki aakhiri ho ...  D gd luck .. nd keep smiling,1,1,1,1,,,,
3099,yaar confess karte ho ya torture  .  .  .  itna bada bada confession,0,2,2,0,,,,
11384,Salman bhai min ap say bat Karna chata hn plzzzzzzzz bhai,1,0,0,0,,,,
8705,Kuch kahiye salman sir,0,0,0,0,,,,
3186,yanha kaunsi train khali chalti hai .,0,0,0,2,,,,
2505,Bhai aa gaye hai jai jai bajrangbali,1,1,0,1,,,,
4294,thik hai yaar,0,2,2,0,,,,
5740,Or kuch ho ja na ho par j bnda sarkari paise par duniya jarur ghum lega.,2,2,2,2,,,,
726,Main manager ke cabin me tha,0,0,0,0,,,,
5533,i want to watch the vow   so guess whose gonna watch that tomorrow night   . with tissues ?  !  ----&gt;&gt;&gt; thiss girl :)),0,1,1,1,,,,
1038,Salman bhai 1 mulaqat zaroori Hai apse milnii kii lv u bro..,1,1,1,1,,,,
7922,Too much of workload,2,0,0,0,,,,
4454,sad i won't get to see @someUSER on the challenge: battle of the seasons tonight :( i guess i'll have to wait until next wednesday .  .,2,2,2,0,,,,
4721,oh is it  .  .  .  .  then try to get a job of watch man even in that local hospital  .  .  .  .  .  .  .  they will not let u in even for analyzing shit  .  .  .  3 :),2,2,2,0,,,,
6317,dhawan looks well set now. #indvspak go india go #cwc15,1,1,0,1,,,,
11595,mizzou commemorates its win over kentucky with a t-shirt .  no   really .  | dr .  saturday - yahoo !  sports http/URL #fb,1,1,1,1,,,,
835,i don't know why all muslims are anti modi   ek bar wait to karo ho sakta kuch accha ho . congress ne aisa kya kar diya .  kam se kam isne petrol ke dam 12 time kam kiye .  that i had not seen during congress,1,2,1,1,,,,
11638,Jab tak desh me cinema hai  log chutiye banate rahenge  P,2,2,2,2,,,,
3296,wtf uska college mention karna imp tha ya points bna raha hai bhai .........  -P who knows miranda ki sabse dumbest ladki teri gf ho .... ;-),0,0,1,1,,,,
3852,Gn,0,0,2,2,,,,
3483,Bangladesh meh apko chahne bala bohut khub..,1,2,2,1,,,,
3373,Kiya yaar,0,0,0,0,,,,
3412,Jana toh saath mein hai,1,0,0,0,,,,
5466,Mast  hun  bhai,0,1,1,1,,,,
10170,mai to ek bar khud hi ghanta baja aayi thi .  .  .  . ;))),0,1,2,2,,,,
149,last night i thought about one of my guy friends in meta while touching myself  .  i couldn't look him in the eye today  .  .  .,2,2,2,2,,,,
1955,that was absolutely brilliant .  ghar ghar ka kahani .  .  .  . :),1,1,1,1,,,,
10732,locals toh jaise taise ac ho ya waise chal jayengisadkon ka kya hoga janaab e aali? utar kar seedha gaddhon main #railbudget2015 #mumbai,1,0,0,0,,,,
3491,Salman khan Teri maa ki chuth aur Teri bahan ki chood,2,2,2,2,,,,
9473,dhoni injury scare for team india http://t.co/nktjslanyi #indvsuae,0,0,0,0,,,,
12353,Har har modi ghar ghar modi modi ji aap cha gye congresiyo ke pet me dard ho raha hai apki yattra dekh ke,1,1,2,1,,,,
4425,was thinking of harry redknapp for the @someUSER job for the past few days now .  would be an absolute coup !  c'mon shebby !,1,0,2,2,,,,
7056,undertaker ko koi nhi maar sakta undertaker amar he,1,2,2,2,,,,
5423,I love uuuuuii salman khaaan ;-);-);-);-),1,1,1,1,,,,
11985,ye kaisa problem diya hai kacchua sir ne last pic mein .  .  .   ?  its difficult than getting l power in contra,2,2,2,2,,,,
3813,wifi ni h,0,1,1,1,,,,
1380,i wanna be ur friend dear u r so sweet  ) send me friend request if possible,0,1,1,1,,,,
162,Sahi pakde h bhaijaan😄😉😉😅😅😅,1,1,1,1,,,,
1699,Kailash vijaywargiya ko nikaal bahar karenge aap ya apni saari mehnat or haamare bharoshe pe paani phirwaiyega,2,2,1,2,,,,
11549,abhi tu game shuru howa hai #pakvsind #indvspak #cwc15,0,0,0,0,,,,
6393,Wow is awesome hii iam Salman khan fone uthao yar khan fone uthao yar very very very nice voice iam so happy i love you Salman.<3,1,1,1,1,,,,
3542,Sabaka bhai salu bhai,1,1,1,1,,,,
1648,jeet jao #india ... aaj khush kar do #indvssa #cwc2015,1,0,0,1,,,,
8080,ghar pe maa .  .  . aur school main teachers .  .  .  . hamesha guddu ko hi kaam batate hain .  .  . bechaara guddu .  .  .  :) :-p,2,0,1,1,,,,
8297,gGuyssss meri profile picture kesi leg rahi hai..???,0,0,0,0,,,,
2671,Kya ukhad lega d.u m ja k isse btr i.p me chale jao campus toh vo b h,2,0,0,0,,,,
10912,Jab waha se chalunga,0,0,0,0,,,,
7600,demon gaze   a next-gen dungeon rpg for the the playstation vita [1st trailer and screens]: kadokawa games today  .  .  .  http/URL,0,0,0,0,,,,
2924,it's presidents day at the white house thursday .  barack obama hosts george w .  bush for unveiling of portrait .  george h . w .  bush there too .,0,0,0,0,,,,
10073,come out and join us for the sia trek or treat   october 27th !  http/URL it's a fundraiser for the safe house !,0,0,1,0,,,,
7899,Bhai cross 700cr pts increse,1,0,1,0,,,,
47,ye mauka mauka wali advertise kabi aayi maine toh abhi dekhi hai just .  .  .  .  . :d,0,0,1,0,,,,
5134,hehehe .  .  .  . bahut mast bana dale bhai .  .  super (y) (y),1,1,1,1,,,,
851,bhai aaj udbilaao ko dur hi rakhna tv se .  .,0,2,0,0,,,,
8998,helo my bro sallu,0,1,1,1,,,,
11953,jarur aaj udbilaao match dekh raha hoga n guddu peeta ni usko ni to aaj team india jeet jata,0,1,1,1,,,,
2711,Khan bole tho salman khan dil tadap ra bhaijaan ke liye,1,1,1,1,,,,
1931,@someUSER presents: dethklok with machine head   all that remains   and black dahlia murder !  tuesday   november 13th at the venue at the hub !,0,0,0,0,,,,
10476,sony's putting out a new ps3 firmware update on tuesday that finally lets you see your ps vita trophies on ps3 .  about ****ing time   sony .,1,0,1,0,,,,
42,10 things to know for friday: the u . s .  postal service   on the brink of default on a second multibillion-dollar p .  .  .  http/URL,1,0,0,2,,,,
2256,ye to bhai sallu miyan ki film kyunki se inspired gag hai,0,1,1,1,,,,
4732,Koi Ni aap ache ladki jo,0,1,0,0,,,,
5602,@someUSER lol .  maybe friday since i'm going to georgetown .,0,0,0,0,,,,
195,bhai ye naam udbilaoo kaha se sucha :d jabardasth hai  !  !  bhai ye naam tumhare dimag me first time kaise ayaaa iske piche ka secret btaooo !,1,0,1,1,,,,
4607,Ayyo,2,0,2,0,,,,
12614,Modi ji kale kuto Ka ilaj ker do bhut bimar hai,1,2,0,2,,,,
4373,pradeep tiwari tumhare liye special  .  .  .,0,0,0,1,,,,
9112,mera to naam hi badal gaya. ab mera naam hai fatwa bedi #aapsweep #aapstorm,0,2,2,2,,,,
1385,bhai jaan ek baar me aap se milna chahta hu bhai jaan please please,0,0,0,0,,,,
11334,rt @aartisehgal7: #msg3successfulweeks #msgyouthicon #msgrevolution... papa ji... u rock... u r superb.. amazing... u r sweetheart,1,1,1,1,,,,
3950,i think i met the person i want to spend the rest of my life with :),1,1,1,1,,,,
8897,Hi bhai ??,0,0,0,0,,,,
10337,plz aayeye sir jhuth bole to smjh lena aap ek meri jitni achi fan gwa doge aap sir,2,1,1,1,,,,
1175,where ignorance is bliss news media and lies thrive. people please learn to read and do your own research. #landacquisitionbill,2,2,2,0,,,,
9064,oye score bhi punch te aaiyo,0,0,0,2,,,,
10704,Hlo sir hm sb aapka wait kr rhe h,1,0,0,0,,,,
5005,we're at #shamitabh press meet. the stage's all set. atmosphere's already electric. #live @dhanushkraja http://t.co/vbrofngmlx,0,0,1,0,,,,
12513,any guesses on two people who won't be in the vip enclosure at next year's republic day parade? one is obama.. the other is..#aapstorm,0,0,0,0,,,,
3093,rt @ssinsan777: @gurmeetramrahim har ek se achchi baat karna fitrat hai hamari har ek khush rahe ye hasrat hai hamari #msg3successfulweeks,1,1,1,1,,,,
8241,sawal delhi ka nahi nation ka hai .,0,2,2,2,,,,
2034,Faila 😁 bhai wo b spcl offer h 😅😅 Badbu b bs kallupura walo k liye😉😆😅 👻💀👻,2,0,1,2,,,,
3406,Bas rename kar Dena .. Gk ke liye game h ..,1,0,0,0,,,,
2183,Bhai fadu hai,1,1,1,1,,,,
3959,lagta hai aap bahut busy ho par please ek bar bata do dete sir,0,0,0,0,,,,
11556,bhai aisi english mein toh tera baap bhi nda mein select na ho sake  .  .   !  !  get a life man :-/,2,2,2,2,,,,
2494,and the sticker showed games different from what was inside the casette .  :d,0,2,1,0,,,,
7783,Yes yes yes,1,1,1,0,,,,
11909,3.30 cant wait........,0,0,0,1,,,,
730,media tum khabar ko aise pes karte hoki public chutiya ban jaye,2,1,1,1,,,,
6168,Laga liya ji,0,0,0,0,,,,
3597,salman is me dono hi maire favourite hai hanuman ji or salman ap ye movie hit nhi super hit hogi,1,1,1,1,,,,
8210,jis din ye pm bana samajh lena us din india mein se fir ek naya pakistan niklega  .  .  .,2,2,1,2,,,,
2030,jaha chai waha... . . . . gai.. #beefban,0,0,0,0,,,,
4749,not to be overlooked by sandy   a summery mid-upper 70s with sunshine today in cny .  record high of 79 set in buffalo .  more warmth friday !,1,0,1,1,,,,
6273,yaar chup raho bas ab  4 aaye the general elections mai  har baar ek naya fake issue lekar aa jate ho  people mandate ko mante hi nahi ho bhai,2,2,2,1,,,,
8452,430p.m ho gea ab to fb pe aooooo.,0,0,0,0,,,,
1395,#railway fair not increased so it is not mean that #railbudget2015 is good #prabhukirail,2,2,2,1,,,,
10004,ok sallu 2mint letest,0,1,0,0,,,,
12748,Back to pavillion,2,0,0,0,,,,
12894,chalk lane ke liye hamesha tyar rehte the .  . is bahane pure school ka round mar lete the .  .,1,2,2,2,,,,
1422,Ki tu kya sochta h uss argument ke baare mein,2,0,0,0,,,,
5652,ache se samjha ke chali gyi aur mai so gayi,0,0,0,0,,,,
471,aaja sham hone aayi,0,1,0,1,,,,
796,delhi aap ke sath. janta sab samj ti hai.,1,1,1,1,,,,
5777,Ab main huda cc aau ?,0,0,0,0,,,,
6411,Milne ka plan banaynge ..,0,2,2,0,,,,
8118,bangles rail #railbudget2015 chuk... chuck chuck rail gadi...... http://t.co/1oaoe0n4w3,0,0,0,0,,,,
12506,Nai karunga di..,0,0,0,0,,,,
4742,with in 4 days two plane (mig-21 and mig-27) crashed .  pm and his cabinet don't even uttered a single word .  rallies are more important than pilots .  all the resources of govt of india engaged by bjp in delhi elections,2,2,2,2,,,,
10291,Pro nahi bhayya,0,2,2,2,,,,
5321,kitchen garden me kheti karnewale log aaj media panel me farmers ko represent kar rahe. #landacquisitionbill,1,0,0,0,,,,
8339,fucking part time fans .  where were you at boro away on saturday ?,2,2,2,2,,,,
2362,Na bhai.. Wo t 0 baje se Hi shuru hojata hai,1,0,0,0,,,,
8557,"eric adelson with the slam:  "" (flacco) looked more like blaine gabbert than eli manning on sunday .  ""  #ravens",0,0,0,0,,,,
5685,#misbah improving #pakistan net run rate that can be important later in the tournament. #indvspak #pakvsind #cwc15,0,0,0,0,,,,
4926,calling all voters   i'm calling on nevada  florida  ohio  tuesday night is the night u guys will i repeat will shine for the president lets go !,0,2,2,2,,,,
2205,Mohan naga Are kya kar ri h.. I mean explain kar thoda,0,0,0,0,,,,
170,@atulkasbekar @ankurtewari yaar koi aisi sarkaro ko samjhao ki insaan ko uski marzi ka khane pehenne to do .... #beefban,0,2,0,2,,,,
8413,dono mil kr kharid lengeni to main kharid kr rakh lungi,2,0,0,0,,,,
3518,But u don't have what a man has .. ðŸ˜œðŸ˜,0,2,2,2,,,,
7930,@someUSER hi !  yeah me too ;d and yes   i'm from poland and i'm 16 .  i'll see new episode in the friday evening .  can't wait tomorrow ;3,1,1,1,1,,,,
7377,gaurav .  .  jab car thoki thi tab bachaaye gye the aise hi na :p,0,2,2,2,,,,
3887,naye patakhe kharid lo yaar ye purane bomb to fuss ho gye h ab tak .  .  .  .  .,2,2,0,2,,,,
5760,@someUSER will pop down after work then   am only in murray on saturday !  why it changed ?  ps   fancy amsterdam ?,0,0,0,0,,,,
2435,you could talk to the admission committe in cie . because the mistake was by du itself !,0,2,0,0,,,,
4632,Oh,0,0,0,1,,,,
8528,4 toe hogaya na sir....,0,0,2,0,,,,
9580,modi stage pe hi bolta h kajrival ne modi ko khuli bahas ki chetavni di thi to kyo fat gai modi ki,2,2,2,2,,,,
6588,"kripya vendor subah 8 baje se aise na dekhe ki ""kambal kab dogey wapas"". #railbudget2015",0,0,2,2,,,,
897,ha to kya galat kya galat kiya apne hak ke money lene ja rha he chori krne se to acha he na,1,2,2,2,,,,
6201,Acha .. Ok,0,0,0,0,,,,
7963,@someUSER i told you what me n asia din already but sunday we cud hit earth,0,1,1,1,,,,
5275,dhawan-- jisse pe sabse zyaada doubt tha wahi chal raha hai #indvssa,0,0,0,0,,,,
8130,Html css php typeg ke projectg hai naa be ? ?,0,0,0,0,,,,
9199,hi  bhai  main  bhi  ek  actor  banna  chahta  hoon  bhi,0,0,1,1,,,,
10578,bhai hm log wait kar rae h,0,0,0,0,,,,
6085,Facebook jaisa Accha chis me ye sab faltu items kyu ata hai kya pata????? Dirty fellow. ..... idiot kahika...... mu dekh lia bash aj ka din e sala kharap jayega.....,2,2,2,2,,,,
3169,rt @bhateketan: someone who never works wants to go on leave. strange. #rahulonleave,2,0,2,0,,,,
1784,thanks a lot for reviving all the old and precious memories of school time .  .  .  .,1,1,1,1,,,,
10541,Wo bag aa gaya tere paas ??,0,0,0,0,,,,
2491,aap jindabaad .  jai ho .,1,1,1,1,,,,
6007,Hmmm??,0,0,0,0,,,,
10641,Salaam bhai aap ye accha kaam nahi karre,2,1,1,1,,,,
599,jai hind,1,1,1,1,,,,
3253,@someUSER i've only just begun !  i miss putting in 10 hour shifts on 3rd floor paterno .  .  .  not really though .,1,0,0,0,,,,
3519,2007 mein hmare board exams khatam hte isse pehle india wc se hi bahar ho gyi .  .  :(,2,2,2,2,,,,
7745,jo mazaa isq mei na pyaar mei    woh mazaa pakistan ki haar mei hai,1,2,2,2,,,,
12198,bahut embarass karwaya hai papa ne kai baar .,2,2,2,2,,,,
5460,yesssssssssssssssssssssssssssssd that's o00uuuuut!!!! go home abd! #indvssa #wc2015 #bleedblue #wontgiveitback,1,0,0,0,,,,
8609,Ohoh lecture acha h .. ;) jis din apni sis ko fredom doge us din tmhe bh koi mil jayegi .. mr. Lecturer ... Huhu  /,0,0,0,1,,,,
6415,yr koi bata do salman aaye the ki nahi koi bol raha chat ho gaya but kahan?,0,0,0,0,,,,
6737,Kamal karte ho bajrangi bhaiya itna intzar ;-),0,0,1,1,,,,
3124,bhai kha ho?,0,0,0,0,,,,
10751,postage for o .  henry stamp unveiled: the u . s .  postal service on monday unveiled the stamp commemorating the life of .  .  .  http/URL,0,0,1,1,,,,
5575,abhi dobara vote ho jaay bjp 7 seat bhi nahi mlaygi jai rajesthan,2,2,0,1,,,,
5537,they tried to pull a fast one and say today is margarita day but that is false .  we may be drinking margaritas but it is not margarita day !,2,2,2,0,,,,
7094,rita bahuguna arguing still. amazed at the stubbornness of #congress. nikalo aham ki patti aankon se..#delhidecides,0,2,2,2,,,,
7768,@someUSER bin- kejariwalji ke free wifi ka wait kar rahe the kya itne dino se .  .  .  .  .  .  ;),0,1,0,1,,,,
6998,kuch bhi,0,0,0,0,,,,
8793,delhi university confessions bhai admin acha kaam kar rahe ho but achaanak kya hua phle to kya updates hote the ek dum se change gud,1,1,2,0,,,,
744,you going to rugby practice on sunday #somethingisayalot,0,0,0,0,,,,
11690,bhai puri cassette check kar daali thi maine .,0,0,0,0,,,,
2350,bhagwan hai kahan re tu song lyrics from pk movie http://t.co/jmext4is3h,0,0,0,0,,,,
1135,thinking neighbors probably don't have work tomorrow .  so   it's cool if i turn up the judas priest and just rock out all night   yeah ?,1,0,0,0,,,,
4499,sahi raha papa cheeku khareed k nhi laaye,1,2,2,2,,,,
430,I hope yeh kisi Mata Sundri wali ne na daala ho .,0,2,2,2,,,,
172,Efforts mat laga  tera kabhi koi boyfrnd ni ban sakta ......  /,2,2,2,2,,,,
5542,aadhe cmment krne vale kitne chutiye hote hai jinhe pakau ya long cnfesn nd ek must read cnfesn me difrnce hi ni pta ... God bless them !,0,0,2,2,,,,
6135,????,0,0,0,0,,,,
1752,Kyo pade ho chakar me koi nahi hai takar me. Modi is best pm .,1,1,1,1,,,,
10305,Wo kya chugli kri moti meri raat me ?,0,0,0,0,,,,
12823,Net raha to jarur btaunga,0,0,0,0,,,,
10453,itna crowd to karawal nagar me kejriwal ki sabha me tha .  .,0,1,2,2,,,,
9320,farmers don't need subsidies we need cheap food so we put restrictions on food export #landacquisitionbill,0,2,2,2,,,,
3055,mai to itne games me b bas ninja turtles   street fighter   car race and mario khel kar khush tha baki games par dhyan dene ka tym kiske pas tha :-d,1,2,1,2,,,,
11435,V good Modi ji aap lege rahe hum aapke sath he,1,1,1,1,,,,
2896,rt @passiminakshi: dil kyu ye mera shor kre idhr nhi udhr nhi tri aur chle :-) #msg3successfulweeks,0,0,0,0,,,,
5585,on sunday november 4th olympus experts will be on hand at the currys store in cambridge .  from 10:30am until .  .  .  http/URL,0,0,0,0,,,,
10661,preseason !  basketball !  #kubball mt @someUSER cole aldrich will start in place of kendrick perkins against the rockets tomorrow night .,1,1,1,1,,,,
10275,@someUSER oh   i got ham .  and i ate reggie's ham .  and i ate brian's ham .  tomorrow i'm getting more bc my dad said he's going to the store !,0,0,0,0,,,,
11383,bhai sab cover kar liya ek hi gag ne  .  .  mario ki stages .  .  and mungerilaal ke haseen sapne  .  .  raghubeer yadav ne kiya tha vo rol hahahahaha,1,0,1,1,,,,
1733,Mai dekh lunga . . Koi tensiong nhi h,2,0,0,0,,,,
5218,Kas ma aipka khas friend rahta our aipka karib rahata.kas ma kis.kis ma aip ka kareb hota.mubark ho.aipko roja.,1,0,1,1,,,,
3156,Han but bahut bada h yaar,0,0,2,2,,,,
2554,maine to supw mein .  .  .  .  master saab ko paise de diye the apne aap no .  mil gaye :d,2,1,1,1,,,,
12037,all aboard .  .  .  1st flight to hong kong then off to the uk from there .  .  #tweet_yah_later,0,0,1,1,,,,
4959,eid mubark bhay,1,1,1,1,,,,
8702,nominations are now open for the citizen of the year awards held on australia day .  three categories .  close nov 30 .  see: http/URL,0,0,0,0,,,,
1872,ye anna chutiya hai .  .  .  .  .  .  lekin voter bahot hi samjhdar hai .  .  .  .  aadmi ka anda denewale ki bato me nhi aayenge .  .  .  .  .,1,2,2,2,,,,
8502,ise kehte hain method acting !  !  :d,1,1,1,1,,,,
9873,the man cast a long shadow .  he wll be missed .,0,2,2,2,,,,
8156, first time  in indian politics   rs1 crore has been given as a compensation to a martyr policeman ,1,2,2,2,,,,
12611,rt @rafaykhansays: yeh faltu match khelne se accha tv dekh leta ho ~ shikhar dhawan #indvsuae,2,2,2,2,,,,
10389,@Adm ...... lgta h bjp ne tumhe hire kiya h ye fake news spread krne ke liye .....,0,2,2,2,,,,
3333,app desh ka dadkhan jaihind,1,1,1,1,,,,
8854,@ndtv @buzzookaa where is anna 's friend&amp; colleague @thekiranbedi and team did they run away from anna #landacquisitionbill,0,0,0,0,,,,
4564,bc guddu match ke beech me samaan lene chala kaise gaya ?,0,0,2,2,,,,
12458,Tumne bhi kabhi saath nhi diyaa to mai akhir galat ho he gai cograss,0,0,1,1,,,,
9416,salman sir plz bat kijiye na hum sb se plz plz,0,0,0,0,,,,
6517,hum toh hr 26 jan pe handmade flags banaya krte the .  .  . bade enthusiasm k sath .  .  . fir us me handfan wala danda fevicol se chipka k pure din pherate rhte the :p,0,2,2,2,,,,
8338,cong to hold rallies on fdi .  the first rally will be held at delhi's ramlila ground on oct 28   to be addressed by the pm and mrs s gandhi .,0,0,0,0,,,,
301,SALMAN bhai ap tenshan mt lo apki movei supar dupar hit hai kuch m k l or kuch b k l hai jo apni (G) mra rhey hai or jo mra rhey hai vo bhi apki movei dekey gey mgr adath hai na suleymani kida jo ghusa hai......:),1,1,1,1,,,,
